SeniorCitizen,tenure,MonthlyCharges,TotalCharges,is_new_customer,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1.3235432835192036,1.0127626672416914,1.7219743710261548,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,0.26519417771576004,-1.3167212212643575,-0.594294360612275,0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
0,0.7536629957788878,1.5470175191640188,1.5011505026944079,0,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,-0.6710377235719016,-0.06238374283802364,-0.541914824889087,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.18378270803857208,1.0028076078891015,0.540712662003093,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1.0793088744876398,0.38227557491099445,0.9739085456685035,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True
1,0.631545791263106,1.313073624378155,1.2147534268164901,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.3235432835192036,0.3275227484717495,1.1059111224931177,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.3453918448631497,-1.4942531130522119,-0.7761738465580474,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.9966836022806536,0.03716685068787588,-0.758172497315376,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,-0.4268033145403377,0.4619160497317138,-0.30780947327463715,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.9152721326034655,-0.08893056777826343,-0.7412907441841389,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
0,1.3235432835192036,1.4673770443432994,2.0371736056923466,0,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.38609757970174374,0.8368899520126024,-0.11256069258644166,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.22327464034736777,-0.38094564212090193,-0.3687506263205592,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,-0.3453918448631497,-1.4760021709057967,-0.7788740489444482,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-1.2816237461508113,-0.5418857683211062,-0.9890727306500331,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.2421318138420157,1.1537926747367158,1.7689974077064012,0,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,1.1200146093262338,-0.14700174733503815,0.6116643214571347,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0,-0.06045170099299184,-0.5004063543519814,-0.342999915757567,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,1.6084834273893616,-0.37430893588584213,0.6509819025469209,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.4268033145403377,-1.4826388771408567,-0.7960411893197763,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,-1.0373893371192475,0.0006649663950462456,-0.7936702799073269,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,-1.1595065416350294,-0.6530505977583607,-0.9422033640242969,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.1188008067964355,-1.3100845150292975,-0.9512479443754928,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.38609757970174374,0.4702119325255387,-0.22724245898121717,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0,-0.9966836022806536,-1.5042081724048018,-0.9555287530368598,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.9559778674420595,0.1367174442137754,-0.7243650853230417,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,-0.38609757970174374,1.0011484313303363,0.01085831405050859,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6084834273893616,0.16326426915401518,1.2298130921585302,0,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.30468611002455576,0.1997661534468453,-0.2344429986782858,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.7117434584104956,-1.1524627419466233,-0.8042076550737687,0,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.0373893371192475,-0.33448869847548224,-0.8477840919599918,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0,-1.2816237461508113,-0.37762728900337217,-0.9868993970219543,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
1,-1.0373893371192475,1.0177401969179862,-0.7275043450080442,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0.631545791263106,1.1537926747367158,1.1748650712385216,0,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,1.4863662228735797,1.4541036318731793,2.279467375925719,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
1,0.9571916699718578,1.31473280093692,1.5337724599805171,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
1,-1.2002122764736234,0.49675875746577897,-0.8958608661568828,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.30589991255435406,0.08362379433329585,0.1886545671192847,0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.0780950719578415,-1.5058673489635668,-0.9557702345510908,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.1607203441648277,1.3827590398462843,1.8120250229693722,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,-1.2816237461508113,0.7008374741938728,-0.9726300348173976,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.22327464034736777,-0.31457857977030224,-0.36163789808321095,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,0.428017117070136,0.7141108866639929,0.5589993984898556,0,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.5082147842175256,-0.11049986304220827,-0.4948039767491199,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
0,-0.6303319887333076,0.9181896033920867,-0.316832100760903,0,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,-1.0780950719578415,0.13837662077254032,-0.8194209904703191,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.346605647392948,-0.9782492032762992,-0.39939682576296087,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.2816237461508113,0.49675875746577897,-0.9753302372037984,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,-1.2816237461508113,0.15496838636019022,-0.9798525273793964,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.7931549280876836,-1.3200395743818876,-0.8647097508210891,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
